hybridId,arousal,arousalScale
77965,52.8571428571,chill
77967,56.0857142857,groovy
77968,56.8,groovy
77969,60.3428571429,groovy
77970,50.1428571429,chill
77971,44.8,chill
77972,50.0857142857,chill
77974,73.1714285714,punchy
77975,44.8857142857,chill
77976,40.4857142857,chill
77977,56.6285714286,groovy
77978,63.4857142857,groovy
77979,42.6857142857,chill
77980,47.0857142857,chill
77981,71.5714285714,punchy
77982,59.8571428571,groovy
77983,51.714285714300004,chill
77984,74.22857142859999,punchy
77985,62.3714285714,groovy
77986,78.91428571430001,punchy
77987,39.0571428571,chill
77988,58.571428571400006,groovy
77989,73.3428571429,punchy
77990,58.3428571429,groovy
77991,57.6571428571,groovy
77992,55.7428571429,groovy
77993,55.8571428571,groovy
77994,52.314285714300006,chill
77995,79.9714285714,punchy
77996,64.0,punchy
77997,42.2857142857,chill
77998,52.0571428571,chill
77999,52.428571428599994,chill
78000,72.9714285714,punchy
78001,55.4,groovy
78002,37.6857142857,chill
78003,52.2285714286,chill
78004,71.4,punchy
78005,76.5714285714,punchy
78006,76.6571428571,punchy
78007,74.2571428571,punchy
78008,41.4571428571,chill
78009,53.714285714300004,groovy
78010,39.4285714286,chill
78011,57.0,groovy
78012,48.7428571429,chill
78013,67.8,punchy
78014,54.714285714300004,groovy
78015,42.4,chill
78016,68.3714285714,punchy
78017,74.2,punchy
78018,70.3714285714,punchy
78019,60.428571428599994,groovy
78020,64.5714285714,punchy
78021,72.8,punchy
78022,54.0,groovy
78023,72.6285714286,punchy
78024,31.7428571429,chill
78025,49.7714285714,chill
78026,73.3142857143,punchy
78027,43.1142857143,chill
78028,70.2,punchy
78029,64.8571428571,punchy
78030,59.0857142857,groovy
78031,81.0571428571,punchy
78032,68.77142857140001,punchy
78033,65.6,punchy
78034,54.2,groovy
78035,50.3428571429,chill
78036,69.6,punchy
78037,64.6857142857,punchy
78038,64.1714285714,punchy
78039,48.8,chill
78040,42.2,chill
78041,64.1428571429,punchy
78042,64.9714285714,punchy
78043,64.4,punchy
78044,55.5428571429,groovy
78045,59.3714285714,groovy
78046,68.1428571429,punchy
78047,61.285714285699996,groovy
78048,49.6285714286,chill
78049,51.428571428599994,chill
78050,42.5142857143,chill
78051,53.9142857143,groovy
78052,67.5714285714,punchy
78053,55.9428571429,groovy
78054,39.7714285714,chill
78055,38.5714285714,chill
78056,65.3428571429,punchy
78057,48.1142857143,chill
78058,73.4285714286,punchy
78059,61.8857142857,groovy
78060,65.0285714286,punchy
78061,61.685714285699994,groovy
78062,70.6,punchy
78063,56.3714285714,groovy
78064,65.5428571429,punchy
78065,56.3428571429,groovy
78066,69.3714285714,punchy
78067,65.3714285714,punchy
78068,45.0,chill
78069,70.88571428569999,punchy
78070,60.2,groovy
78071,40.4285714286,chill
78072,57.0857142857,groovy
78073,59.7714285714,groovy
78074,68.4285714286,punchy
78075,64.11428571430001,punchy
78076,42.4571428571,chill
78077,63.2285714286,groovy
78078,72.8571428571,punchy
78079,65.1714285714,punchy
78080,38.4571428571,chill
78081,66.2,punchy
78082,53.3714285714,groovy
78083,62.0,groovy
78084,66.4285714286,punchy
78085,68.3142857143,punchy
78086,67.8,punchy
78087,77.08571428569999,punchy
78088,59.1428571429,groovy
78089,46.428571428599994,chill
78090,72.1428571429,punchy
78091,65.6285714286,punchy
78093,59.2,groovy
78094,42.371428571399996,chill
78095,44.8,chill
78096,53.685714285699994,groovy
78097,47.2,chill
78098,56.685714285699994,groovy
78099,71.1428571429,punchy
78100,39.628571428600004,chill
78101,73.08571428569999,punchy
78102,64.6285714286,punchy
78103,50.2,chill
78104,43.2,chill
78105,48.7428571429,chill
78106,51.4857142857,chill
78107,66.7142857143,punchy
78108,50.0571428571,chill
78109,65.91428571430001,punchy
78110,63.0857142857,groovy
78111,57.028571428599996,groovy
78112,61.8857142857,groovy
78113,67.9714285714,punchy
78114,51.714285714300004,chill
78115,58.314285714300006,groovy
78116,73.2857142857,punchy
78117,56.8,groovy
78118,63.285714285699996,groovy
78119,68.88571428569999,punchy
78120,65.3142857143,punchy
78121,52.1142857143,chill
78122,63.8,groovy
78124,45.8285714286,chill
78125,55.8,groovy
78126,64.9714285714,punchy
78127,69.8,punchy
78128,65.22857142859999,punchy
78129,68.8285714286,punchy
78130,64.22857142859999,punchy
78131,70.4857142857,punchy
78132,37.1714285714,chill
78133,41.5714285714,chill
78134,73.4571428571,punchy
78135,69.5714285714,punchy
78136,56.5142857143,groovy
78137,71.8571428571,punchy
78138,71.4,punchy
78139,48.3714285714,chill
78140,63.2,groovy
78141,59.8571428571,groovy
78142,52.1714285714,chill
78143,55.9142857143,groovy
78144,41.2857142857,chill
78145,59.8285714286,groovy
78146,73.5428571429,punchy
78147,60.9428571429,groovy
78148,72.22857142859999,punchy
78149,58.9142857143,groovy
78150,57.8571428571,groovy
78151,53.714285714300004,groovy
78152,55.7428571429,groovy
78153,64.7428571429,punchy
78154,51.9142857143,chill
78155,68.4285714286,punchy
78156,47.571428571400006,chill
78157,53.428571428599994,groovy
78158,61.4571428571,groovy
78159,47.571428571400006,chill
78160,75.0571428571,punchy
78161,52.1428571429,chill
78162,40.114285714299996,chill
78163,39.371428571399996,chill
78164,58.285714285699996,groovy
78165,70.1714285714,punchy
78166,66.6285714286,punchy
78167,59.314285714300006,groovy
78168,63.4857142857,groovy
78169,54.4857142857,groovy
78170,61.3428571429,groovy
78171,58.8857142857,groovy
78172,62.1428571429,groovy
78173,73.11428571430001,punchy
78174,63.8285714286,groovy
78175,78.1714285714,punchy
78176,69.2,punchy
78177,36.8,chill
78178,55.2571428571,groovy
78179,53.314285714300006,groovy
78180,47.9428571429,chill
78181,65.2,punchy
78182,50.571428571400006,chill
78183,59.5428571429,groovy
78184,73.0285714286,punchy
78185,43.8,chill
78186,40.8,chill
78187,75.4571428571,punchy
78188,70.3428571429,punchy
78189,65.2,punchy
78190,63.4571428571,groovy
78191,69.2571428571,punchy
78192,34.9428571429,chill
78193,64.2857142857,punchy
78194,50.7714285714,chill
78195,60.8857142857,groovy
78196,39.7428571429,chill
78197,54.9142857143,groovy
78198,40.9428571429,chill
78199,72.5142857143,punchy
78200,68.1428571429,punchy
78201,54.9142857143,groovy
78203,63.971428571400004,groovy
78204,60.314285714300006,groovy
78205,70.1714285714,punchy
78206,55.1714285714,groovy
78207,59.685714285699994,groovy
78208,66.1714285714,punchy
78209,54.028571428599996,groovy
78210,55.6571428571,groovy
78211,59.0,groovy
78212,62.0857142857,groovy
78213,61.571428571400006,groovy
78214,70.5428571429,punchy
78215,45.3428571429,chill
78216,56.1428571429,groovy
78217,59.314285714300006,groovy
78218,49.7714285714,chill
78219,57.028571428599996,groovy
78220,50.3428571429,chill
78221,64.7142857143,punchy
78222,48.428571428599994,chill
78223,59.0571428571,groovy
78224,50.0857142857,chill
78225,54.1714285714,groovy
78226,65.11428571430001,punchy
78227,65.3428571429,punchy
78228,62.9142857143,groovy
78229,67.9428571429,punchy
78230,49.028571428599996,chill
78231,69.9714285714,punchy
78232,53.2,groovy
78233,51.1714285714,chill
78234,73.4571428571,punchy
78235,68.0,punchy
78236,60.3714285714,groovy
78237,40.9428571429,chill
78238,51.571428571400006,chill
78239,61.5428571429,groovy
78240,51.428571428599994,chill
78241,56.685714285699994,groovy
78242,45.1142857143,chill
78243,73.6285714286,punchy
78244,45.4,chill
78245,52.9142857143,chill
78246,69.5142857143,punchy
78247,57.7428571429,groovy
78248,54.3714285714,groovy
78250,60.7714285714,groovy
78251,72.5428571429,punchy
78252,63.428571428599994,groovy
78253,40.6,chill
78254,54.314285714300006,groovy
78255,73.0571428571,punchy
78256,46.2285714286,chill
78257,67.9428571429,punchy
78258,63.3428571429,groovy
78259,64.5428571429,punchy
78260,67.4571428571,punchy
78261,74.4571428571,punchy
78262,64.3714285714,punchy
78263,44.0,chill
78264,77.4,punchy
78265,42.8,chill
78266,68.77142857140001,punchy
78267,63.0,groovy
78268,48.4,chill
78269,40.371428571399996,chill
78270,63.6571428571,groovy
78271,60.971428571400004,groovy
78272,49.8,chill
78273,65.4285714286,punchy
78274,66.6571428571,punchy
78275,52.7714285714,chill
78276,71.8285714286,punchy
78277,65.8285714286,punchy
78278,61.3714285714,groovy
78279,45.2,chill
78280,68.6571428571,punchy
78281,64.5142857143,punchy
78282,53.6285714286,groovy
78283,55.5428571429,groovy
78284,43.0857142857,chill
78285,53.9428571429,groovy
78286,64.2857142857,punchy
78287,72.6,punchy
78288,66.88571428569999,punchy
78289,55.8285714286,groovy
78290,57.0857142857,groovy
78291,59.0571428571,groovy
78292,33.8,chill
78294,56.0,groovy
78295,72.4857142857,punchy
78296,62.7428571429,groovy
78297,61.9142857143,groovy
78298,60.571428571400006,groovy
78299,56.7428571429,groovy
78300,54.2285714286,groovy
78301,59.428571428599994,groovy
78302,70.08571428569999,punchy
78303,72.8,punchy
78304,49.685714285699994,chill
78305,42.7142857143,chill
78306,68.5142857143,punchy
78307,64.0,punchy
78308,70.0285714286,punchy
78310,49.6,chill
78311,68.77142857140001,punchy
78312,51.028571428599996,chill
78313,69.8285714286,punchy
78314,50.0571428571,chill
78315,79.4571428571,punchy
78316,71.91428571430001,punchy
78317,51.0,chill
78318,57.5428571429,groovy
78319,58.028571428599996,groovy
78320,65.0571428571,punchy
78321,42.7714285714,chill
78322,65.5142857143,punchy
78323,68.2571428571,punchy
78324,47.971428571400004,chill
78325,68.2857142857,punchy
78326,45.2285714286,chill
78327,45.9142857143,chill
78328,56.1142857143,groovy
78329,43.6,chill
78330,74.9428571429,punchy
78331,62.1714285714,groovy
78332,66.8,punchy
78333,43.8,chill
78334,65.4285714286,punchy
78335,68.7428571429,punchy
78336,55.8571428571,groovy
78337,43.6285714286,chill
78338,45.1714285714,chill
78339,55.2285714286,groovy
78340,55.6,groovy
78341,60.285714285699996,groovy
78342,66.91428571430001,punchy
78343,46.6,chill
78344,53.714285714300004,groovy
78345,69.11428571430001,punchy
78346,50.3428571429,chill
78347,66.6857142857,punchy
78348,71.0571428571,punchy
78349,43.8,chill
78350,69.4571428571,punchy
78351,58.5142857143,groovy
78352,62.428571428599994,groovy
78353,66.1428571429,punchy
78354,54.685714285699994,groovy
78355,59.9428571429,groovy
78356,67.8571428571,punchy
78357,67.7142857143,punchy
78358,61.8,groovy
78359,68.91428571430001,punchy
78360,44.685714285699994,chill
78361,60.0,groovy
78362,53.285714285699996,groovy
78363,49.5428571429,chill
78364,71.7428571429,punchy
78365,64.4571428571,punchy
78366,51.8857142857,chill
78367,46.9142857143,chill
78368,58.571428571400006,groovy
78369,60.6,groovy
78370,48.7428571429,chill
78371,71.4,punchy
78372,68.0285714286,punchy
78374,74.1428571429,punchy
78375,71.8,punchy
78376,59.2,groovy
78377,70.11428571430001,punchy
78378,56.4,groovy
78379,66.8571428571,punchy
78380,64.3428571429,punchy
78381,72.9428571429,punchy
78382,79.7428571429,punchy
78383,69.2571428571,punchy
78384,43.0571428571,chill
78385,33.114285714299996,chill
78386,62.8285714286,groovy
78387,69.91428571430001,punchy
78388,64.6571428571,punchy
78389,71.08571428569999,punchy
78390,66.9428571429,punchy
78391,61.1714285714,groovy
78392,40.8571428571,chill
78393,57.6571428571,groovy
78394,69.4,punchy
78396,61.3714285714,groovy
78397,76.9428571429,punchy
78398,45.2571428571,chill
78399,36.2,chill
78400,42.4285714286,chill
78401,59.2285714286,groovy
78402,55.7714285714,groovy
78403,48.8857142857,chill
78404,79.77142857140001,punchy
78405,64.9428571429,punchy
78406,63.028571428599996,groovy
78407,64.9428571429,punchy
78408,74.91428571430001,punchy
78409,63.6285714286,groovy
78410,58.314285714300006,groovy
78411,54.6285714286,groovy
78412,49.6571428571,chill
78413,71.4285714286,punchy
78414,63.5142857143,groovy
78415,68.6571428571,punchy
78416,54.2571428571,groovy
78417,63.714285714300004,groovy
78418,46.2,chill
78419,56.0857142857,groovy
78420,57.6,groovy
78421,39.4285714286,chill
78422,57.0,groovy
78423,68.1428571429,punchy
78424,73.6285714286,punchy
78425,69.6,punchy
78426,70.6571428571,punchy
78427,55.285714285699996,groovy
78428,63.428571428599994,groovy
78429,55.714285714300004,groovy
78430,71.1714285714,punchy
78431,69.8571428571,punchy
78432,71.08571428569999,punchy
78433,65.08571428569999,punchy
78434,68.2,punchy
78435,64.4,punchy
78436,49.028571428599996,chill
78437,44.2285714286,chill
78438,45.4857142857,chill
78439,61.1428571429,groovy
78440,53.8,groovy
78441,45.1428571429,chill
78442,64.08571428569999,punchy
78443,57.7714285714,groovy
78444,72.91428571430001,punchy
78445,69.2571428571,punchy
78446,58.314285714300006,groovy
78447,63.7428571429,groovy
78448,61.971428571400004,groovy
78449,59.7714285714,groovy
78450,60.0571428571,groovy
78451,41.4857142857,chill
78452,64.3142857143,punchy
78453,42.6857142857,chill
78454,50.8857142857,chill
78455,61.4571428571,groovy
78456,68.6571428571,punchy
78457,46.6285714286,chill
78459,60.028571428599996,groovy
78460,74.0285714286,punchy
78461,72.0571428571,punchy
78462,69.22857142859999,punchy
78463,73.6571428571,punchy
78464,63.2285714286,groovy
78465,63.0857142857,groovy
78466,76.2571428571,punchy
78467,44.4,chill
78468,49.2,chill
78469,58.1142857143,groovy
78470,67.0,punchy
78471,69.6285714286,punchy
78472,64.4,punchy
78473,74.8,punchy
78474,64.3142857143,punchy
78475,46.3428571429,chill
78476,61.8285714286,groovy
78477,55.5142857143,groovy
78478,63.8857142857,groovy
78479,42.9142857143,chill
78480,63.5428571429,groovy
78481,69.6285714286,punchy
78482,60.9428571429,groovy
78483,49.5142857143,chill
78484,55.285714285699996,groovy
78485,76.4857142857,punchy
78486,51.714285714300004,chill
78487,69.4857142857,punchy
78488,69.2,punchy
78489,49.428571428599994,chill
78490,60.7428571429,groovy
78491,59.028571428599996,groovy
78492,79.6285714286,punchy
78493,37.6571428571,chill
78494,70.88571428569999,punchy
78495,73.5142857143,punchy
78496,67.7428571429,punchy
78497,61.4,groovy
78498,74.08571428569999,punchy
78499,60.8,groovy
78500,64.08571428569999,punchy
78501,56.7714285714,groovy
78502,42.4285714286,chill
78503,75.6,punchy
78504,72.0285714286,punchy
78505,62.7714285714,groovy
78506,62.285714285699996,groovy
78507,61.2285714286,groovy
78508,55.6285714286,groovy
78510,50.0571428571,chill
78511,55.0,groovy
78512,74.5714285714,punchy
78513,65.0571428571,punchy
78514,67.9428571429,punchy
78515,69.22857142859999,punchy
78516,72.3142857143,punchy
78517,45.4,chill
78518,66.3142857143,punchy
78519,57.2571428571,groovy
78520,55.1428571429,groovy
78521,66.4571428571,punchy
78522,74.4857142857,punchy
78523,68.4857142857,punchy
78524,53.3428571429,groovy
78525,58.685714285699994,groovy
78526,52.7428571429,chill
78527,52.571428571400006,chill
78528,71.0285714286,punchy
78529,70.6285714286,punchy
78530,69.4,punchy
78531,71.8285714286,punchy
78532,55.2571428571,groovy
78533,52.4571428571,chill
78534,46.2285714286,chill
78535,60.714285714300004,groovy
78536,65.6285714286,punchy
78537,74.4857142857,punchy
78538,51.3428571429,chill
78539,32.2,chill
78540,53.571428571400006,groovy
78541,66.9428571429,punchy
78542,44.7428571429,chill
78543,61.8857142857,groovy
78544,43.1142857143,chill
78545,56.428571428599994,groovy
78546,74.6571428571,punchy
78547,64.3428571429,punchy
78548,68.3142857143,punchy
78549,47.9428571429,chill
78550,50.4,chill
78551,69.3714285714,punchy
78552,70.1428571429,punchy
78553,66.6285714286,punchy
78554,77.8285714286,punchy
78555,65.7428571429,punchy
78556,70.4285714286,punchy
78557,56.5428571429,groovy
78558,46.8857142857,chill
78559,70.22857142859999,punchy
78560,53.4571428571,groovy
78561,59.5142857143,groovy
78562,44.4571428571,chill
78563,60.6,groovy
78564,46.0571428571,chill
78565,61.314285714300006,groovy
78566,48.028571428599996,chill
78567,61.0857142857,groovy
78568,53.571428571400006,groovy
78569,49.7714285714,chill
78570,56.685714285699994,groovy
78571,46.1428571429,chill
78572,66.4571428571,punchy
78573,70.3428571429,punchy
78574,46.971428571400004,chill
78575,69.08571428569999,punchy
78576,53.4571428571,groovy
78577,56.7428571429,groovy
78578,50.0,chill
78579,63.4,groovy
78580,64.8,punchy
78581,80.6285714286,punchy
78582,66.6285714286,punchy
78583,65.3714285714,punchy
78584,60.0,groovy
78585,64.4857142857,punchy
78586,56.4857142857,groovy
78587,70.7142857143,punchy
78588,57.2,groovy
78589,55.3714285714,groovy
78590,42.8,chill
78591,75.8285714286,punchy
78592,65.8571428571,punchy
78593,73.4285714286,punchy
78594,59.4571428571,groovy
78595,44.6571428571,chill
78596,82.1428571429,punchy
78597,55.028571428599996,groovy
78598,31.8857142857,chill
78599,66.9428571429,punchy
78600,45.6285714286,chill
78601,61.5428571429,groovy
78602,61.571428571400006,groovy
78603,60.1428571429,groovy
78604,53.8285714286,groovy
78605,49.9142857143,chill
78606,58.3714285714,groovy
78607,61.6285714286,groovy
78608,65.22857142859999,punchy
78609,39.5142857143,chill
78610,46.4857142857,chill
78611,73.7142857143,punchy
78612,55.0857142857,groovy
78613,53.0571428571,groovy
78614,73.0571428571,punchy
78615,72.0571428571,punchy
78616,43.1142857143,chill
78617,65.3142857143,punchy
78618,52.1714285714,chill
78619,65.6285714286,punchy
78620,65.6571428571,punchy
78621,73.4,punchy
78622,44.8,chill
78623,63.3714285714,groovy
78624,49.4,chill
78625,49.0,chill
78626,67.4,punchy
78627,56.2285714286,groovy
78628,49.1428571429,chill
78629,53.8,groovy
78630,49.0857142857,chill
78631,51.028571428599996,chill
78632,41.7142857143,chill
78633,52.8285714286,chill
78634,51.0857142857,chill
78635,60.2285714286,groovy
78636,46.8571428571,chill
78637,75.5714285714,punchy
78638,63.8285714286,groovy
78639,38.4285714286,chill
78640,59.285714285699996,groovy
78641,57.571428571400006,groovy
78642,73.6857142857,punchy
78643,54.571428571400006,groovy
78644,66.7142857143,punchy
78645,63.7714285714,groovy
78646,70.9428571429,punchy
78647,63.8571428571,groovy
78648,53.3714285714,groovy
78649,53.8,groovy
78650,50.4,chill
78651,57.028571428599996,groovy
78652,75.4571428571,punchy
78653,54.8857142857,groovy
78654,43.8,chill
78655,79.11428571430001,punchy
78656,70.7428571429,punchy
78657,70.2,punchy
78658,72.6857142857,punchy
78659,65.77142857140001,punchy
78660,65.1428571429,punchy
78661,43.2,chill
78662,70.7142857143,punchy
78663,54.7428571429,groovy
78664,57.028571428599996,groovy
78665,80.0571428571,punchy
78666,69.7142857143,punchy
78667,74.2857142857,punchy
78668,61.8857142857,groovy
78669,36.6857142857,chill
78670,47.8571428571,chill
78671,61.4857142857,groovy
78672,51.0571428571,chill
78673,74.08571428569999,punchy
78674,76.7142857143,punchy
78675,40.9142857143,chill
78676,74.5428571429,punchy
78677,70.2,punchy
78678,79.1428571429,punchy
78679,53.314285714300006,groovy
78680,68.2,punchy
78681,70.7428571429,punchy
78682,61.0,groovy
78683,53.1714285714,groovy
78684,48.1714285714,chill
78685,68.3142857143,punchy
78686,48.9142857143,chill
78687,46.2571428571,chill
78688,73.2571428571,punchy
78689,52.0571428571,chill
78690,58.4,groovy
78691,52.8571428571,chill
78692,71.4,punchy
78693,50.4,chill
78694,66.7142857143,punchy
78695,67.3142857143,punchy
78696,68.8,punchy
78697,52.571428571400006,chill
78698,44.0857142857,chill
78699,79.2,punchy
78700,72.9428571429,punchy
78701,71.08571428569999,punchy
78702,49.0,chill
78703,58.571428571400006,groovy
78704,56.6571428571,groovy
78705,72.11428571430001,punchy
78706,70.5714285714,punchy
78707,49.6285714286,chill
78708,78.88571428569999,punchy
78709,49.6,chill
78710,44.714285714300004,chill
78711,68.4857142857,punchy
78712,51.571428571400006,chill
78713,64.8285714286,punchy
78714,47.685714285699994,chill
78715,64.3428571429,punchy
78716,61.5428571429,groovy
78717,55.0,groovy
78718,50.428571428599994,chill
78719,46.714285714300004,chill
78720,47.0571428571,chill
78721,50.8,chill
78722,35.2,chill
78723,52.8,chill
78724,64.2857142857,punchy
78725,71.7142857143,punchy
78726,51.4,chill
78727,51.9142857143,chill
78728,71.3714285714,punchy
78729,61.6571428571,groovy
78730,45.9428571429,chill
78731,64.0285714286,punchy
78732,59.0,groovy
78733,61.4571428571,groovy
78734,54.314285714300006,groovy
78735,40.0,chill
78736,82.3428571429,punchy
78737,68.7428571429,punchy
78738,71.4857142857,punchy
78739,68.8285714286,punchy
78740,49.1142857143,chill
78741,55.9428571429,groovy
78742,63.0571428571,groovy
78743,47.1714285714,chill
78744,58.8285714286,groovy
78745,67.08571428569999,punchy
78746,66.9428571429,punchy
78747,69.1714285714,punchy
78748,45.6571428571,chill
78750,65.2,punchy
78751,35.8,chill
78752,47.4857142857,chill
78754,65.5714285714,punchy
78755,54.0571428571,groovy
78756,62.314285714300006,groovy
78757,75.8285714286,punchy
78758,54.285714285699996,groovy
78759,60.9142857143,groovy
78760,73.6571428571,punchy
78761,69.6285714286,punchy
78762,49.0,chill
78763,63.0857142857,groovy
78764,47.4571428571,chill
78765,68.3142857143,punchy
78766,61.3714285714,groovy
78767,63.7428571429,groovy
78768,68.1428571429,punchy
78769,60.1714285714,groovy
78770,47.2285714286,chill
78771,77.5142857143,punchy
78772,52.8571428571,chill
78773,52.2285714286,chill
78774,57.7714285714,groovy
78775,66.4285714286,punchy
78776,66.6285714286,punchy
78777,49.7428571429,chill
78778,66.0571428571,punchy
78779,52.8857142857,chill
78780,67.6571428571,punchy
78781,45.9428571429,chill
78782,71.0571428571,punchy
78783,53.6,groovy
78784,63.1142857143,groovy
78785,70.4857142857,punchy
78786,71.9428571429,punchy
78787,59.6,groovy
78788,72.7428571429,punchy
78789,74.2,punchy
78790,53.4571428571,groovy
78791,56.971428571400004,groovy
78792,51.8857142857,chill
78793,70.5714285714,punchy
78794,62.5142857143,groovy
78795,56.1142857143,groovy
78796,56.5142857143,groovy
78797,66.5142857143,punchy
78798,69.6857142857,punchy
78799,64.9714285714,punchy
78800,70.1714285714,punchy
78801,61.1428571429,groovy
78802,48.685714285699994,chill
78803,64.2571428571,punchy
78804,63.3428571429,groovy
78805,56.571428571400006,groovy
78806,56.8857142857,groovy
78807,62.0,groovy
78808,65.9428571429,punchy
78809,56.9428571429,groovy
78810,64.5714285714,punchy
78811,52.7428571429,chill
78812,61.4857142857,groovy
78813,64.5714285714,punchy
78814,63.8285714286,groovy
78815,59.2285714286,groovy
78816,50.714285714300004,chill
78817,64.3142857143,punchy
78818,52.9142857143,chill
78819,61.2571428571,groovy
78820,56.314285714300006,groovy
78821,69.91428571430001,punchy
78822,53.3428571429,groovy
78823,74.1428571429,punchy
78824,66.2571428571,punchy
78825,68.7428571429,punchy
78826,60.9142857143,groovy
78827,74.91428571430001,punchy
78828,40.4857142857,chill
78829,74.88571428569999,punchy
78830,77.8285714286,punchy
78831,68.11428571430001,punchy
78832,64.5428571429,punchy
78833,69.4285714286,punchy
78834,65.6285714286,punchy
78835,68.5714285714,punchy
78836,63.971428571400004,groovy
78837,46.971428571400004,chill
78838,63.6285714286,groovy
78839,66.88571428569999,punchy
78840,57.428571428599994,groovy
78841,72.88571428569999,punchy
78842,68.0285714286,punchy
78843,64.8,punchy
78844,59.8285714286,groovy
78845,54.6285714286,groovy
78846,50.8,chill
78847,68.4,punchy
78848,52.5428571429,chill
78849,53.1428571429,groovy
78850,59.8857142857,groovy
78851,60.3428571429,groovy
78852,51.285714285699996,chill
78853,63.314285714300006,groovy
78854,60.028571428599996,groovy
78855,56.4,groovy
78856,63.8857142857,groovy
78857,65.6285714286,punchy
78858,43.4,chill
78859,62.8571428571,groovy
78860,60.7428571429,groovy
78861,66.88571428569999,punchy
78862,48.028571428599996,chill
78863,47.1428571429,chill
78864,80.11428571430001,punchy
78865,60.4571428571,groovy
78866,67.1428571429,punchy
78867,69.77142857140001,punchy
78868,74.77142857140001,punchy
78869,55.714285714300004,groovy
78870,44.4,chill
78871,61.1714285714,groovy
78872,69.2857142857,punchy
78873,60.971428571400004,groovy
78874,53.9142857143,groovy
78875,69.22857142859999,punchy
78876,74.08571428569999,punchy
78877,47.4571428571,chill
78878,64.4285714286,punchy
78879,59.4857142857,groovy
78880,68.4285714286,punchy
78881,51.714285714300004,chill
78882,36.2285714286,chill
78883,57.428571428599994,groovy
78884,53.8571428571,groovy
78885,64.2857142857,punchy
78886,47.0571428571,chill
78887,69.11428571430001,punchy
78888,58.5428571429,groovy
78889,69.08571428569999,punchy
78890,78.2,punchy
78891,72.6,punchy
78892,73.3428571429,punchy
78893,61.0857142857,groovy
78894,54.2571428571,groovy
78895,68.4857142857,punchy
78896,71.3428571429,punchy
78897,61.4857142857,groovy
78898,76.08571428569999,punchy
78899,36.8285714286,chill
78900,49.6,chill
78901,71.9428571429,punchy
78902,37.8571428571,chill
78903,55.9428571429,groovy
78904,70.77142857140001,punchy
78905,63.571428571400006,groovy
78906,55.4857142857,groovy
78907,64.08571428569999,punchy
78908,46.2571428571,chill
78909,49.4,chill
78910,39.0571428571,chill
78911,38.9142857143,chill
78912,65.8,punchy
78913,49.1428571429,chill
78914,48.9428571429,chill
78915,77.0285714286,punchy
78916,60.5142857143,groovy
78917,56.5142857143,groovy
78918,50.4571428571,chill
78919,34.9428571429,chill
78920,67.9428571429,punchy
78921,67.88571428569999,punchy
78922,70.7428571429,punchy
78923,61.2285714286,groovy
78924,59.9428571429,groovy
78925,57.3714285714,groovy
78926,48.2285714286,chill
78927,47.8571428571,chill
78928,61.2,groovy
78929,50.5142857143,chill
78930,64.8571428571,punchy
78931,53.0,groovy
78932,46.2285714286,chill
78933,72.4,punchy
78934,58.4571428571,groovy
78935,38.8571428571,chill
78936,68.4,punchy
78937,49.285714285699996,chill
78938,77.08571428569999,punchy
78939,67.5714285714,punchy
78940,80.22857142859999,punchy
78941,54.571428571400006,groovy
78942,62.0571428571,groovy
78943,53.9142857143,groovy
78944,51.1428571429,chill
78945,71.4285714286,punchy
78946,63.8,groovy
78947,79.7428571429,punchy
78948,40.1714285714,chill
78949,64.6571428571,punchy
78950,69.6,punchy
78951,59.3428571429,groovy
78952,64.5428571429,punchy
78953,80.1714285714,punchy
78954,59.1428571429,groovy
78955,56.1142857143,groovy
78956,43.685714285699994,chill
78957,59.3428571429,groovy
78958,49.5428571429,chill
78959,51.8,chill
78960,71.4857142857,punchy
78961,43.8857142857,chill
78962,72.08571428569999,punchy
78963,44.8,chill
78964,59.028571428599996,groovy
78965,59.1142857143,groovy
78966,48.0571428571,chill
78967,41.9142857143,chill
78968,76.6,punchy
78969,40.2857142857,chill
78970,69.3142857143,punchy
78971,70.4571428571,punchy
78972,63.3428571429,groovy
78973,72.1428571429,punchy
78974,70.1714285714,punchy
78975,64.11428571430001,punchy
78976,45.428571428599994,chill
78977,43.4857142857,chill
78978,63.2571428571,groovy
78979,54.6571428571,groovy
78980,67.0571428571,punchy
78981,58.1428571429,groovy
78982,59.2571428571,groovy
78983,59.6,groovy
78984,44.3428571429,chill
78985,47.6571428571,chill
78986,64.3714285714,punchy
78987,61.0,groovy
78988,51.714285714300004,chill
78989,51.1714285714,chill
78990,47.0857142857,chill
78991,65.0571428571,punchy
78992,62.7714285714,groovy
78993,62.8571428571,groovy
78994,68.5428571429,punchy
78995,63.1428571429,groovy
78996,62.0857142857,groovy
78997,63.0571428571,groovy
78998,45.0571428571,chill
78999,67.0285714286,punchy
79000,69.0,punchy
79001,48.8571428571,chill
79002,54.4571428571,groovy
79003,73.9428571429,punchy
79004,64.6285714286,punchy
79005,52.4,chill
79006,49.0857142857,chill
79007,30.0857142857,chill
79008,66.22857142859999,punchy
79009,60.0571428571,groovy
79010,66.7142857143,punchy
79011,56.3714285714,groovy
79012,63.5142857143,groovy
79013,77.4285714286,punchy
79014,71.8285714286,punchy
79015,69.0571428571,punchy
79016,37.0285714286,chill
79017,61.8,groovy
79018,44.2571428571,chill
